0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108;0.673928752541542
0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658;0.8642500936985016;0.6845929324626923
0.5;0.7103951987796001;0.9326155834264888;0.5657081677432991;0.8887689480765457;0.7671780569098712;0.8918719108507147;0.5;0.6348157879174847;0.6701930367327195
0.772866140439034;0.8937192646113435;0.9991601536330843;0.8163124226564872;0.9781433402805734;0.9093739666610343;0.9722011953871206;0.7846619207634141;0.8365908765661982;0.8682763074257314
0.8336870505733329;0.9305536112006763;1.0;0.8716829691551824;0.9950995952460007;0.9375389480078744;0.9875044959478406;0.8477872229991932;0.8797121668621666;0.9092581921846972
0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108;0.673928752541542
0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658;0.8642500936985016;0.6845929324626923
1.0;0.5854383232430431;0.5455163098292725;0.7424127755718888;0.5565647952056586;0.7442754332699448;0.6672475724627185;0.8806561126642638;0.9174286223319141;0.6879251094573298
1.0;0.8324152191920802;0.8038842150170196;0.9084943845995888;0.8109070688720984;0.8993179934705444;0.8593352930740895;0.9752172855531613;0.9818841301011958;0.8793996474924848
1.0;0.8326432616344084;0.8056310030453651;0.9074834333268526;0.8123701968122066;0.8997220785896858;0.8608283297867814;0.972539855694692;0.9802157712314465;0.87929382559674
1.0;0.8539527394628801;0.871651477315494;0.8888957100787314;0.8699891756138292;0.9219076715849989;0.9167010067312489;0.9009222750737218;0.9360725636110179;0.888457672554037
